Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
15878800,2016/3/26 15:21,2016/3/26 17:43,70149,8540,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
15878813,2016/3/26 15:23,2016/3/26 16:08,70272,2730,1019,42nd St & Butler St,1048,S 18th St & Sidney St,Customer
15878830,2016/3/26 15:25,2016/3/26 16:11,70262,2725,1015,Federal St & E North Ave,1017,21st St & Penn Ave,Customer
15878834,2016/3/26 15:26,2016/3/26 16:18,70407,3128,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
15878837,2016/3/26 15:26,2016/3/26 16:14,70192,2850,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,Customer
15878840,2016/3/26 15:26,2016/3/26 16:06,70182,2375,1045,S 27th St & Tunnel Blvd (Southside Works),1003,First Ave & Smithfield St (Art Institute),Customer
15878848,2016/3/26 15:28,2016/3/26 16:10,70185,2526,1027,Shady Ave and Ellsworth Ave,1017,21st St & Penn Ave,Customer
15878853,2016/3/26 15:28,2016/3/26 16:21,70050,3156,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15878864,2016/3/26 15:31,2016/3/26 16:27,70037,3410,1035,Fifth Ave & S Dithridge St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15878866,2016/3/26 15:31,2016/3/26 16:06,70139,2120,1045,S 27th St & Tunnel Blvd (Southside Works),1003,First Ave & Smithfield St (Art Institute),Customer
15878867,2016/3/26 15:31,2016/3/26 16:24,70330,3167,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15878869,2016/3/26 15:31,2016/3/26 16:27,70485,3351,1035,Fifth Ave & S Dithridge St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15878888,2016/3/26 15:34,2016/3/26 16:53,70020,4756,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15878891,2016/3/26 15:35,2016/3/26 16:20,70060,2727,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15878893,2016/3/26 15:35,2016/3/26 16:21,70061,2725,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15878895,2016/3/26 15:35,2016/3/26 16:54,70421,4688,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15878909,2016/3/26 15:38,2016/3/26 17:22,70141,6234,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
15878910,2016/3/26 15:38,2016/3/26 17:22,70284,6233,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
15878920,2016/3/26 15:41,2016/3/26 17:28,70145,6412,1028,Penn Ave & Putnam St (Bakery Square),1026,S Whitfield St & Baum Blvd,Customer
15878953,2016/3/26 15:50,2016/3/26 16:56,70283,3986,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15878954,2016/3/26 15:50,2016/3/26 16:56,70233,3990,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15878955,2016/3/26 15:50,2016/3/26 16:56,70114,3970,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15878994,2016/3/26 15:58,2016/3/26 16:02,70334,248,1048,S 18th St & Sidney St,1046,S 25th St & E Carson St,Customer
15878995,2016/3/26 15:58,2016/3/26 16:44,70499,2729,1003,First Ave & Smithfield St (Art Institute),1033,Ivy St & Walnut St   ,Customer
15879001,2016/3/26 15:59,2016/3/26 16:44,70492,2710,1003,First Ave & Smithfield St (Art Institute),1033,Ivy St & Walnut St   ,Customer
15879018,2016/3/26 16:01,2016/3/26 17:21,70261,4796,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879025,2016/3/26 16:02,2016/3/26 18:10,70252,7708,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
15879031,2016/3/26 16:03,2016/3/26 16:37,70452,1999,1016,17th St & Penn Ave,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879042,2016/3/26 16:06,2016/3/26 16:28,70304,1330,1012,North Shore Trail & Fort Duquesne Bridge,1011,Fort Duquesne Blvd & 7th St,Customer
15879054,2016/3/26 16:07,2016/3/26 16:23,70318,947,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Customer
15879065,2016/3/26 16:11,2016/3/26 17:04,70297,3162,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
15879068,2016/3/26 16:11,2016/3/26 18:44,70393,9177,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879069,2016/3/26 16:11,2016/3/26 18:45,70232,9245,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879090,2016/3/26 16:15,2016/3/26 17:03,70211,2897,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
15879092,2016/3/26 16:15,2016/3/26 18:44,70379,8916,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879109,2016/3/26 16:20,2016/3/26 17:20,70026,3643,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879111,2016/3/26 16:20,2016/3/26 17:19,70186,3538,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879112,2016/3/26 16:20,2016/3/26 17:20,70424,3636,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879131,2016/3/26 16:24,2016/3/26 17:37,70366,4370,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15879132,2016/3/26 16:24,2016/3/26 23:27,70334,21767,1046,S 25th St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879137,2016/3/26 16:25,2016/3/26 17:56,70278,5445,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879143,2016/3/26 16:26,2016/3/26 17:56,70009,5378,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879145,2016/3/26 16:26,2016/3/26 17:56,70281,5379,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879147,2016/3/26 16:27,2016/3/26 17:56,70074,5335,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
15879149,2016/3/26 16:27,2016/3/26 17:22,70477,3299,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15879150,2016/3/26 16:27,2016/3/26 17:22,70071,3303,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15879151,2016/3/26 16:27,2016/3/26 17:22,70119,3299,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
15879158,2016/3/26 16:28,2016/3/26 17:55,70481,5200,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15879159,2016/3/26 16:29,2016/3/26 16:56,70440,1661,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15879160,2016/3/26 16:29,2016/3/26 17:55,70135,5196,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15879161,2016/3/26 16:29,2016/3/26 16:56,70210,1628,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15879163,2016/3/26 16:29,2016/3/26 17:55,70442,5156,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15879164,2016/3/26 16:29,2016/3/26 16:57,70465,1635,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15879169,2016/3/26 16:30,2016/3/26 17:55,70363,5103,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15879171,2016/3/26 16:31,2016/3/26 19:00,70185,8936,1017,21st St & Penn Ave,1016,17th St & Penn Ave,Customer
15879205,2016/3/26 16:37,2016/3/26 18:12,70324,5709,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879208,2016/3/26 16:37,2016/3/26 17:05,70190,1685,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,Customer
15879210,2016/3/26 16:37,2016/3/26 17:30,70291,3148,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15879212,2016/3/26 16:37,2016/3/26 17:05,70134,1671,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,Customer
15879213,2016/3/26 16:38,2016/3/26 17:30,70476,3131,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Customer
15879218,2016/3/26 16:39,2016/3/26 16:56,70255,1013,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15879221,2016/3/26 16:39,2016/3/26 16:56,70014,1007,1013,Isabella St & Federal St (PNC Park),1017,21st St & Penn Ave,Customer
15879224,2016/3/26 16:40,2016/3/26 16:56,70183,966,1013,Isabella St & Federal St (PNC Park),1017,21st St & Penn Ave,Customer
15879236,2016/3/26 16:44,2016/3/26 19:12,70056,8880,1013,Isabella St & Federal St (PNC Park),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15879239,2016/3/26 16:45,2016/3/26 19:05,70024,8425,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,Customer
15879241,2016/3/26 16:45,2016/3/26 17:05,70006,1189,1037,Frew St & Schenley Dr,1021,Taylor St & Liberty Ave,Customer
15879242,2016/3/26 16:45,2016/3/26 19:07,70287,8515,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,Customer
15879243,2016/3/26 16:45,2016/3/26 17:04,70226,1144,1037,Frew St & Schenley Dr,1021,Taylor St & Liberty Ave,Subscriber
15879244,2016/3/26 16:45,2016/3/26 17:05,70041,1160,1037,Frew St & Schenley Dr,1021,Taylor St & Liberty Ave,Customer
15879246,2016/3/26 16:46,2016/3/26 17:05,70222,1131,1037,Frew St & Schenley Dr,1021,Taylor St & Liberty Ave,Customer
15879263,2016/3/26 16:50,2016/3/26 16:57,70096,402,1045,S 27th St & Tunnel Blvd (Southside Works),1048,S 18th St & Sidney St,Customer
15879268,2016/3/26 16:51,2016/3/26 17:30,70282,2343,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1009,12th St & Penn Ave,Customer
15879276,2016/3/26 16:52,2016/3/26 17:30,70370,2283,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1009,12th St & Penn Ave,Customer
15879293,2016/3/26 16:57,2016/3/26 17:42,70412,2705,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Customer
15879309,2016/3/26 16:59,2016/3/26 17:42,70217,2581,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Customer
15879318,2016/3/26 17:02,2016/3/26 21:56,70439,14028,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15879319,2016/3/26 17:02,2016/3/26 18:28,70177,5175,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
15879321,2016/3/26 17:02,2016/3/26 17:56,70193,3256,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15879327,2016/3/26 17:03,2016/3/26 17:18,70272,842,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
15879337,2016/3/26 17:07,2016/3/26 17:27,70335,1203,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1047,S 22nd St & E Carson St,Subscriber
15879348,2016/3/26 17:09,2016/3/26 17:30,70136,1256,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
15879352,2016/3/26 17:09,2016/3/26 17:27,70428,1048,1037,Frew St & Schenley Dr,1047,S 22nd St & E Carson St,Subscriber
15879353,2016/3/26 17:09,2016/3/26 17:27,70456,1037,1037,Frew St & Schenley Dr,1047,S 22nd St & E Carson St,Subscriber
15879357,2016/3/26 17:10,2016/3/26 17:56,70360,2710,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
15879359,2016/3/26 17:11,2016/3/26 17:25,70020,853,1009,12th St & Penn Ave,1003,First Ave & Smithfield St (Art Institute),Customer
15879361,2016/3/26 17:11,2016/3/26 17:30,70040,1145,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1040,Bigelow Blvd & Fifth Ave,Subscriber
15879378,2016/3/26 17:16,2016/3/26 17:25,70072,487,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15879402,2016/3/26 17:22,2016/3/26 17:54,70450,1925,1033,Ivy St & Walnut St   ,1037,Frew St & Schenley Dr,Customer
15879411,2016/3/26 17:25,2016/3/27 1:30,70087,25498,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1012,North Shore Trail & Fort Duquesne Bridge,Customer
15879415,2016/3/26 17:25,2016/3/26 18:21,70210,3355,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1011,Fort Duquesne Blvd & 7th St,Customer
15879427,2016/3/26 17:27,2016/3/26 17:47,70367,1205,1045,S 27th St & Tunnel Blvd (Southside Works),1004,First Ave & B St (T Station),Subscriber
15879447,2016/3/26 17:32,2016/3/26 17:47,70052,934,1040,Bigelow Blvd & Fifth Ave,1037,Frew St & Schenley Dr,Subscriber
15879448,2016/3/26 17:32,2016/3/26 17:49,70431,1005,1040,Bigelow Blvd & Fifth Ave,1037,Frew St & Schenley Dr,Subscriber
15879450,2016/3/26 17:32,2016/3/26 17:47,70307,927,1040,Bigelow Blvd & Fifth Ave,1037,Frew St & Schenley Dr,Subscriber
15879491,2016/3/26 17:43,2016/3/26 19:00,70488,4658,1045,S 27th St & Tunnel Blvd (Southside Works),1033,Ivy St & Walnut St   ,Customer
15879492,2016/3/26 17:43,2016/3/26 18:55,70026,4339,1045,S 27th St & Tunnel Blvd (Southside Works),1033,Ivy St & Walnut St   ,Customer
15879510,2016/3/26 17:48,2016/3/26 18:19,70336,1873,1023,Liberty Ave & Baum Blvd,1003,First Ave & Smithfield St (Art Institute),Customer
15879516,2016/3/26 17:48,2016/3/26 17:56,70136,430,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,Subscriber
15879517,2016/3/26 17:49,2016/3/26 18:19,70249,1804,1023,Liberty Ave & Baum Blvd,1003,First Ave & Smithfield St (Art Institute),Customer
15879521,2016/3/26 17:49,2016/3/26 18:02,70052,728,1037,Frew St & Schenley Dr,1043,Coltart Ave & Forbes Ave,Subscriber
15879522,2016/3/26 17:50,2016/3/26 18:01,70307,716,1037,Frew St & Schenley Dr,1043,Coltart Ave & Forbes Ave,Subscriber
15879525,2016/3/26 17:50,2016/3/26 18:55,70446,3907,1024,S Negley Ave & Baum Blvd,1017,21st St & Penn Ave,Customer
15879529,2016/3/26 17:51,2016/3/26 18:02,70366,677,1037,Frew St & Schenley Dr,1043,Coltart Ave & Forbes Ave,Subscriber
15879537,2016/3/26 17:54,2016/3/26 18:11,70183,975,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
15879539,2016/3/26 17:55,2016/3/26 18:41,70461,2786,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879541,2016/3/26 17:55,2016/3/26 18:41,70255,2769,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879542,2016/3/26 17:56,2016/3/26 18:42,70452,2748,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15879548,2016/3/26 17:57,2016/3/26 18:10,70297,767,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
15879549,2016/3/26 17:57,2016/3/26 18:11,70014,809,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
15879580,2016/3/26 18:04,2016/3/26 19:23,70323,4720,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
15879603,2016/3/26 18:08,2016/3/26 21:06,70280,7057,1035,Fifth Ave & S Dithridge St,1049,S 12th St & E Carson St,Customer
15879604,2016/3/26 18:09,2016/3/26 21:13,70150,7460,1035,Fifth Ave & S Dithridge St,1033,Ivy St & Walnut St   ,Customer
15879610,2016/3/26 18:11,2016/3/26 19:25,70494,4397,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
15879619,2016/3/26 18:14,2016/3/26 19:26,70377,4331,1047,S 22nd St & E Carson St,1015,Federal St & E North Ave,Customer
15879633,2016/3/26 18:16,2016/3/26 18:50,70440,2052,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,Customer
15879634,2016/3/26 18:16,2016/3/26 18:50,70398,2040,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,Customer
15879636,2016/3/26 18:17,2016/3/26 18:50,70465,2015,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,Customer
15879637,2016/3/26 18:17,2016/3/26 18:31,70354,889,1041,Fifth Ave & S Bouquet St,1024,S Negley Ave & Baum Blvd,Customer
15879655,2016/3/26 18:20,2016/3/26 19:07,70036,2847,1028,Penn Ave & Putnam St (Bakery Square),1014,Ridge Ave & Brighton Rd (CCAC),Customer
15879684,2016/3/26 18:25,2016/3/26 18:34,70211,499,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15879689,2016/3/26 18:27,2016/3/26 19:19,70188,3128,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
15879696,2016/3/26 18:29,2016/3/26 19:20,70346,3096,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
15879714,2016/3/26 18:35,2016/3/26 19:18,70076,2602,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Customer
15879725,2016/3/26 18:38,2016/3/26 18:57,70086,1119,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1009,12th St & Penn Ave,Subscriber
15879764,2016/3/26 18:51,2016/3/26 18:57,70277,411,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,Customer
15879770,2016/3/26 18:55,2016/3/26 19:07,70177,732,1016,17th St & Penn Ave,1019,42nd St & Butler St,Customer
15879771,2016/3/26 18:55,2016/3/26 19:07,70032,717,1016,17th St & Penn Ave,1019,42nd St & Butler St,Customer
15879861,2016/3/26 19:32,2016/3/26 21:12,70468,2405,1049,S 12th St & E Carson St,1019,42nd St & Butler St,Customer
15879867,2016/3/26 19:34,2016/3/26 19:40,70446,334,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15879868,2016/3/26 19:34,2016/3/26 19:54,70304,1190,1011,Fort Duquesne Blvd & 7th St,1049,S 12th St & E Carson St,Customer
15879870,2016/3/26 19:35,2016/3/26 19:53,70230,1071,1011,Fort Duquesne Blvd & 7th St,1049,S 12th St & E Carson St,Customer
15879910,2016/3/26 19:53,2016/3/27 10:48,70492,50063,1033,Ivy St & Walnut St   ,1050,Healthy Ride Hub,Customer
15879985,2016/3/26 21:30,2016/3/26 22:00,70209,1803,1040,Bigelow Blvd & Fifth Ave,1004,First Ave & B St (T Station),Customer
15880058,2016/3/26 22:09,2016/3/26 22:23,70211,847,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Customer
15880078,2016/3/26 22:25,2016/3/26 22:35,70374,604,1029,Alder St & S Highland Ave,1034,Ellsworth Ave & N Neville St,Subscriber
15880089,2016/3/26 22:37,2016/3/26 22:53,70049,1015,1034,Ellsworth Ave & N Neville St,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15880112,2016/3/26 22:54,2016/3/26 22:58,70072,235,1045,S 27th St & Tunnel Blvd (Southside Works),1047,S 22nd St & E Carson St,Subscriber
15880135,2016/3/26 23:19,2016/3/26 23:31,70007,731,1039,Atwood St & Bates St,1047,S 22nd St & E Carson St,Subscriber
15880136,2016/3/26 23:19,2016/3/26 23:31,70306,735,1039,Atwood St & Bates St,1047,S 22nd St & E Carson St,Subscriber
15880161,2016/3/26 23:32,2016/3/26 23:38,70224,384,1026,S Whitfield St & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
15880195,2016/3/27 0:14,2016/3/27 0:30,70312,928,1029,Alder St & S Highland Ave,1019,42nd St & Butler St,Customer
15880238,2016/3/27 0:55,2016/3/27 1:12,70040,1012,1040,Bigelow Blvd & Fifth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
15880245,2016/3/27 1:01,2016/3/27 1:13,70238,714,1040,Bigelow Blvd & Fifth Ave,1031,Maryland Ave & Ellsworth Ave,Customer
15880283,2016/3/27 1:36,2016/3/27 1:38,70497,127,1005,Forbes Ave & Grant St,1002,Third Ave & Wood St,Subscriber
15880322,2016/3/27 2:01,2016/3/27 19:10,70130,61708,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15880324,2016/3/27 2:03,2016/3/27 2:16,70030,808,1039,Atwood St & Bates St,1031,Maryland Ave & Ellsworth Ave,Customer
15880325,2016/3/27 2:03,2016/3/27 2:53,70359,2947,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15881204,2016/3/27 5:30,2016/3/27 5:57,70076,1592,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
15883093,2016/3/27 7:58,2016/3/27 8:07,70321,570,1038,Boulevard of the Allies & Parkview Ave,1035,Fifth Ave & S Dithridge St,Subscriber
15883499,2016/3/27 8:18,2016/3/27 9:49,70411,5464,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
15883517,2016/3/27 8:19,2016/3/27 9:40,70131,4857,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
15884315,2016/3/27 8:59,2016/3/27 9:26,70106,1633,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1026,S Whitfield St & Baum Blvd,Customer
15884429,2016/3/27 9:05,2016/3/27 10:26,70397,4873,1023,Liberty Ave & Baum Blvd,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15885426,2016/3/27 9:55,2016/3/27 10:11,70426,934,1025,Penn Ave & N Fairmount St,1041,Fifth Ave & S Bouquet St,Customer
