"","Year","Month","Day","Hour","Weather.type","Visibility","Temperature","Wind.speed"
"3901","2015","12","10","12",0,10,12.1,8
"3902","2015","12","10","13",0,10,13.3,11
"3903","2015","12","10","14",0,10,13.9,11
"3904","2015","12","10","15",0,10,13.9,11
"3905","2015","12","10","16",0,10,12.2,10
"3906","2015","12","10","17",0,10,11.7,7
"3907","2015","12","10","18",0,10,11.7,7
"3908","2015","12","10","19",0,10,10.6,6
"3909","2015","12","10","20",0,10,9.4,7
"3910","2015","12","10","21",0,10,8.9,8
"3911","2015","12","10","22",0,10,9.4,7
"3912","2015","12","10","23",0,10,10,7
"3913","2015","12","11","0",0,10,9.4,10
"3914","2015","12","11","1",0,10,10,9
"3915","2015","12","11","2",0,10,10,10
"3916","2015","12","11","3",0,10,10,9
"3917","2015","12","11","4",0,10,10,8
"3918","2015","12","11","5",0,10,11.1,7
"3919","2015","12","11","6",0,10,11.7,9
"3920","2015","12","11","7",0,10,11.7,8
"3921","2015","12","11","8",0,10,12.2,9
"3922","2015","12","11","9",0,10,12.8,10.66666667
"3923","2015","12","11","10",0,10,13.3,11
"3924","2015","12","11","11",0,10,14.4,13
"3925","2015","12","11","12",0,10,15.8,10
"3926","2015","12","11","13",0,10,15.8,11
"3927","2015","12","11","14",0,10,16.1,11
"3928","2015","12","11","15",0,10,16.1,9
"3929","2015","12","11","16",0,10,15.6,6
"3930","2015","12","11","17",0,10,15,6
"3931","2015","12","11","18",0,10,15,3
"3932","2015","12","11","19",0,10,15,3
"3933","2015","12","11","20",0,10,13.9,0
"3934","2015","12","11","21",0,10,13.9,0
"3935","2015","12","11","22",0,9,13.3,5
"3936","2015","12","11","23",5,5,13.3,7
"3937","2015","12","12","0",5,5,11.7,6
"3938","2015","12","12","1",0,7,12.2,8
"3939","2015","12","12","2",0,7,13.3,9
"3940","2015","12","12","3",0,8,12.8,9
"3941","2015","12","12","4",0,10,13.9,8.5
"3942","2015","12","12","5",0,10,13.9,9.5
"3943","2015","12","12","6",0,10,14.4,11
"3944","2015","12","12","7",0,10,15,9
"3945","2015","12","12","8",0,10,15.2,8.333333333
"3946","2015","12","12","9",0,10,16.7,9
"3947","2015","12","12","10",0,10,18.9,11
"3948","2015","12","12","11",0,10,19.7,13
"3949","2015","12","12","12",0,10,20.6,10
"3950","2015","12","12","13",0,10,21.1,10
"3951","2015","12","12","14",0,10,21.1,9
"3952","2015","12","12","15",0,10,21.1,9
"3953","2015","12","12","16",0,10,20,7
"3954","2015","12","12","17",0,10,19.4,6
"3955","2015","12","12","18",0,10,20,8
"3956","2015","12","12","19",0,10,19.4,8
"3957","2015","12","12","20",0,10,18.9,7
"3958","2015","12","12","21",0,10,18.3,8
"3959","2015","12","12","22",0,10,17.8,8
"3960","2015","12","12","23",0,10,17.8,9
"3961","2015","12","13","0",0,10,17.2,9
"3962","2015","12","13","1",0,10,16.1,8
"3963","2015","12","13","2",0,10,15,7
"3964","2015","12","13","3",0,10,15.6,8
"3965","2015","12","13","4",0,10,13.9,8
"3966","2015","12","13","5",0,7,13.9,7
"3967","2015","12","13","6",0,10,14.7,8
"3968","2015","12","13","7",0,10,15,7
"3969","2015","12","13","8",0,10,15.6,7
"3970","2015","12","13","9",5,6,15.6,8
"3971","2015","12","13","10",0,10,16.1,8
"3972","2015","12","13","11",0,10,17.2,7
"3973","2015","12","13","12",0,10,17.8,5
"3974","2015","12","13","13",0,10,18.3,6
"3975","2015","12","13","14",0,10,18.3,5
"3976","2015","12","13","15",0,10,18.3,5
"3977","2015","12","13","16",0,10,17.8,0
"3978","2015","12","13","17",0,10,16.7,0
"3979","2015","12","13","18",0,10,16.1,5
"3980","2015","12","13","19",0,10,16.1,6
"3981","2015","12","13","20",0,10,15.6,5
"3982","2015","12","13","21",0,10,14.4,6
"3983","2015","12","13","22",0,10,16.1,6
"3984","2015","12","13","23",0,10,15,6
"3985","2015","12","14","0",0,10,14.4,6
"3986","2015","12","14","1",0,10,13.3,7
"3987","2015","12","14","2",0,10,13.3,6
"3988","2015","12","14","3",0,10,12.8,6
"3989","2015","12","14","4",0,8,12.8,6
"3990","2015","12","14","5",5,5,12.2,6
"3991","2015","12","14","6",5,6,11.7,6
"3992","2015","12","14","7",2,3,9.4,7
"3993","2015","12","14","8",0,10,12.8,7
"3994","2015","12","14","9",0,10,15,7
"3995","2015","12","14","10",0,10,16.7,6
"3996","2015","12","14","11",0,10,17.8,8
"3997","2015","12","14","12",0,10,20,14
"3998","2015","12","14","13",0,10,20,8
"3999","2015","12","14","14",5,1.833333333,16.3,13
"4000","2015","12","14","15",4,5.5,15.6,8
"4001","2015","12","14","16",2,7,16.1,14
"4002","2015","12","14","17",3.333333333,5.5,15.76666667,8.666666667
"4003","2015","12","14","18",4.666666667,3,16.1,12.33333333
"4004","2015","12","14","19",0,10,15,15
"4005","2015","12","14","20",0,10,15,15
"4006","2015","12","14","21",0,10,15.6,15
"4007","2015","12","14","22",0,10,14.4,16
"4008","2015","12","14","23",4,10,11.1,13
"4009","2015","12","15","0",0,10,11.1,15
"4010","2015","12","15","1",0,10,11.1,9
"4011","2015","12","15","2",0,10,10.55,12
"4012","2015","12","15","3",0,10,9.85,12.25
"4013","2015","12","15","4",0,10,9.8,15.33333333
"4014","2015","12","15","5",0,10,8.9,16
"4015","2015","12","15","6",2,10,8.6,14
"4016","2015","12","15","7",0,10,7.8,13
"4017","2015","12","15","8",0,10,7.2,16
"4018","2015","12","15","9",0,10,7.866666667,13.33333333
"4019","2015","12","15","10",0,10,7.966666667,10.66666667
"4020","2015","12","15","11",0,10,7.8,11
"4021","2015","12","15","12",0,10,7.8,8
"4022","2015","12","15","13",0,10,8.3,9
"4023","2015","12","15","14",0,10,7.8,11
"4024","2015","12","15","15",0,10,7.8,9
"4025","2015","12","15","16",0,10,7.8,7
"4026","2015","12","15","17",0,10,7.8,8
"4027","2015","12","15","18",0,10,7.2,6
"4028","2015","12","15","19",0,10,7.2,6
"4029","2015","12","15","20",0,10,7.2,7
"4030","2015","12","15","21",0,10,7.2,6
"4031","2015","12","15","22",0,10,6.7,6
"4032","2015","12","15","23",0,10,7.2,3
"4033","2015","12","16","0",0,10,6.7,5
"4034","2015","12","16","1",0,10,6.7,3
"4035","2015","12","16","2",0,10,6.7,5
"4036","2015","12","16","3",0,10,6.7,3
"4037","2015","12","16","4",0,10,6.7,0
"4038","2015","12","16","5",0,10,6.7,5
"4039","2015","12","16","6",0,10,6.7,5
"4040","2015","12","16","7",0,10,6.7,6
"4041","2015","12","16","8",0,10,7.2,8
"4042","2015","12","16","9",0,10,7.5,9
"4043","2015","12","16","10",0,10,8.9,6
"4044","2015","12","16","11",0,10,10,5
"4045","2015","12","16","12",0,10,12.2,0
"4046","2015","12","16","13",0,10,13.3,6
"4047","2015","12","16","14",0,10,13.9,7
"4048","2015","12","16","15",0,10,14.4,3
"4049","2015","12","16","16",0,10,13.9,7
"4050","2015","12","16","17",0,10,12.8,7
"4051","2015","12","16","18",0,10,12.2,8
"4052","2015","12","16","19",0,10,11.7,9
"4053","2015","12","16","20",0,10,11.1,9
"4054","2015","12","16","21",0,10,11.1,10
"4055","2015","12","16","22",0,10,10.6,11
"4056","2015","12","16","23",0,10,11.1,9
"4057","2015","12","17","0",0,10,11.1,8
"4058","2015","12","17","1",0,10,11.7,10
"4059","2015","12","17","2",0,10,11.7,8
"4060","2015","12","17","3",0,10,12.8,9
"4061","2015","12","17","4",4,9,11.7,9
"4062","2015","12","17","5",5,5,10.6,10
"4063","2015","12","17","6",4,5,10,8
"4064","2015","12","17","7",4,6,10,6
"4065","2015","12","17","8",4,2.75,10,6.5
"4066","2015","12","17","9",4,3,10.6,7
"4067","2015","12","17","10",4,9,11.1,7
"4068","2015","12","17","11",4,3,11.1,6
"4069","2015","12","17","12",2.5,4.25,11.075,6
"4070","2015","12","17","13",2.5,1.875,11.625,5.5
"4071","2015","12","17","14",3.666666667,2.041666667,10.38333333,9.333333333
"4072","2015","12","17","15",3.2,2.35,7.92,8.8
"4073","2015","12","17","16",0,10,7.15,6.5
"4074","2015","12","17","17",0,10,7.2,9
"4075","2015","12","17","18",0,10,6.15,7.5
"4076","2015","12","17","19",0,10,5,7
"4077","2015","12","17","20",0,10,4.45,7.5
"4078","2015","12","17","21",0,10,2.8,9
"4079","2015","12","17","22",0,10,2.2,9
"4080","2015","12","17","23",0,10,1.7,7
"4081","2015","12","18","0",0,10,1.7,6
"4082","2015","12","18","1",0,10,1.1,8
"4083","2015","12","18","2",0,10,1.1,5
"4084","2015","12","18","3",0,10,1.1,5
"4085","2015","12","18","4",0,10,0.6,7
"4086","2015","12","18","5",0,10,0.6,3
"4087","2015","12","18","6",0,10,0.6,6
"4088","2015","12","18","7",0,10,0,6
"4089","2015","12","18","8",0,10,0,6.666666667
"4090","2015","12","18","9",0,10,0.3,6.5
"4091","2015","12","18","10",0,10,0.6,6
"4092","2015","12","18","11",0,10,0.6,9
"4093","2015","12","18","12",0,10,0,13
"4094","2015","12","18","13",3.5,7,-0.3,13
"4095","2015","12","18","14",5.25,7,-0.55,10.5
"4096","2015","12","18","15",0,9.5,-0.8,12.5
"4097","2015","12","18","16",0,10,-0.6,10
"4098","2015","12","18","17",0,10,-0.6,14
"4099","2015","12","18","18",7,5,-0.6,11
"4100","2015","12","18","19",8,1.833333333,-1.033333333,13
"4101","2015","12","18","20",8,5,-1.066666667,13.33333333
"4102","2015","12","18","21",8,9,-1.1,14
"4103","2015","12","18","22",8,9,-1.7,22
"4104","2015","12","18","23",8,9,-2.2,21
"4105","2015","12","19","0",8,9,-2.2,17
"4106","2015","12","19","1",8,9,-2.2,13
"4107","2015","12","19","2",8,8.5,-2.8,10
"4108","2015","12","19","3",8,9,-2.8,13
"4109","2015","12","19","4",0,9,-3.3,13
"4110","2015","12","19","5",0,10,-2.8,11
"4111","2015","12","19","6",0,10,-2.8,14
"4112","2015","12","19","7",0,10,-2.2,15
"4113","2015","12","19","8",0,10,-1.7,13
"4114","2015","12","19","9",0,10,-0.6,16
"4115","2015","12","19","10",0,10,0,16
"4116","2015","12","19","11",0,10,0,16
"4117","2015","12","19","12",0,10,0.6,17
"4118","2015","12","19","13",0,10,0,14
"4119","2015","12","19","14",0,10,0.6,21
"4120","2015","12","19","15",0,10,0.6,17
"4121","2015","12","19","16",0,10,0,16
"4122","2015","12","19","17",0,10,0,14
"4123","2015","12","19","18",0,10,-0.6,16
"4124","2015","12","19","19",0,10,-1.1,13
"4125","2015","12","19","20",0,10,-1.7,10
"4126","2015","12","19","21",0,10,-1.7,15
"4127","2015","12","19","22",0,10,-2.2,8
"4128","2015","12","19","23",0,10,-2.8,8
"4129","2015","12","20","0",0,10,-2.8,6
"4130","2015","12","20","1",0,10,-3.3,7
"4131","2015","12","20","2",0,10,-3.3,7
"4132","2015","12","20","3",0,10,-3.3,8
"4133","2015","12","20","4",0,10,-3.9,6
"4134","2015","12","20","5",0,10,-4.4,7
"4135","2015","12","20","6",0,10,-4.4,7
"4136","2015","12","20","7",0,10,-4.4,8
"4137","2015","12","20","8",0,10,-3.3,8
"4138","2015","12","20","9",0,10,-1.1,8
"4139","2015","12","20","10",0,10,1.1,10
"4140","2015","12","20","11",0,10,2.2,10
"4141","2015","12","20","12",0,10,3.3,9
"4142","2015","12","20","13",0,10,4.4,10
"4143","2015","12","20","14",0,10,5,8
"4144","2015","12","20","15",0,10,5,8
"4145","2015","12","20","16",0,10,3.9,7
"4146","2015","12","20","17",0,10,2.8,6
"4147","2015","12","20","18",0,10,3.9,6
"4148","2015","12","20","19",0,10,3.3,9
"4149","2015","12","20","20",0,10,3.3,9
"4150","2015","12","20","21",0,10,1.7,7
"4151","2015","12","20","22",0,10,1.7,9
"4152","2015","12","20","23",0,10,4.4,9
"4153","2015","12","21","0",0,10,5.6,10
"4154","2015","12","21","1",0,10,6.1,9
"4155","2015","12","21","2",0,10,6.1,9
"4156","2015","12","21","3",0,10,6.1,10
"4157","2015","12","21","4",0,10,6.7,10
"4158","2015","12","21","5",0,10,7.8,13
"4159","2015","12","21","6",0,10,8.3,11
"4160","2015","12","21","7",0,10,8.3,10
"4161","2015","12","21","8",0,10,8.9,13
"4162","2015","12","21","9",0,10,10,10
"4163","2015","12","21","10",0,10,11.1,10
"4164","2015","12","21","11",0,10,12.2,18
"4165","2015","12","21","12",4,10,11.7,11
"4166","2015","12","21","13",4,10,10,10
"4167","2015","12","21","14",4,10,10.6,11
"4168","2015","12","21","15",4,10,11.1,17
"4169","2015","12","21","16",0,10,11.85,19
"4170","2015","12","21","17",0,10,12.2,17
"4171","2015","12","21","18",0,10,12.8,11
"4172","2015","12","21","19",0,9,12.2,14
"4173","2015","12","21","20",0,10,12.2,9
"4174","2015","12","21","21",0,10,12.2,11
"4175","2015","12","21","22",0,7,12.2,10
"4176","2015","12","21","23",0,10,12.2,9
"4177","2015","12","22","0",0,10,12.8,8
"4178","2015","12","22","1",4,3.5,12.1,14
"4179","2015","12","22","2",4.25,2.375,12.075,10.25
"4180","2015","12","22","3",4,2,12.2,11.33333333
"4181","2015","12","22","4",4,10,12.9,14
"4182","2015","12","22","5",4,10,12.8,9
"4183","2015","12","22","6",0,10,12.9,10
"4184","2015","12","22","7",0,10,13.225,10.75
"4185","2015","12","22","8",0,10,13.3,11
"4186","2015","12","22","9",4,7,13.9,14
"4187","2015","12","22","10",0,10,14.4,10
"4188","2015","12","22","11",0,10,15,11
"4189","2015","12","22","12",0,10,16.7,10
"4190","2015","12","22","13",0,10,16.85,12
"4191","2015","12","22","14",0,10,16.1,11
"4192","2015","12","22","15",0,10,16.1,5
"4193","2015","12","22","16",0,10,15,7
"4194","2015","12","22","17",0,10,15,5
"4195","2015","12","22","18",0,10,13.9,6
"4196","2015","12","22","19",0,10,13.3,7
"4197","2015","12","22","20",0,10,12.2,5
"4198","2015","12","22","21",0,8,11.1,6
"4199","2015","12","22","22",2,6,10.6,7
"4200","2015","12","22","23",0,7,10.6,6
"4201","2015","12","23","0",0,10,11.1,6
"4202","2015","12","23","1",0,10,11.1,6
"4203","2015","12","23","2",0,10,11.7,7
"4204","2015","12","23","3",0,10,11.7,5
"4205","2015","12","23","4",0,10,12.2,7
"4206","2015","12","23","5",0,10,11.7,7
"4207","2015","12","23","6",0,10,12.8,6
"4208","2015","12","23","7",0,10,12.8,6
"4209","2015","12","23","8",0,10,13.9,7
"4210","2015","12","23","9",0,10,15,8
"4211","2015","12","23","10",0,10,16.1,9
"4212","2015","12","23","11",0,10,17.2,6
"4213","2015","12","23","12",0,10,18.3,14
"4214","2015","12","23","13",0,10,18.3,14
"4215","2015","12","23","14",0,10,18.3,13
"4216","2015","12","23","15",0,10,17.8,10
"4217","2015","12","23","16",0,10,17.2,13
"4218","2015","12","23","17",0,10,17.2,9
"4219","2015","12","23","18",0,10,17.2,8
"4220","2015","12","23","19",0,10,16.7,7
"4221","2015","12","23","20",0,10,17.2,8
"4222","2015","12","23","21",0,10,16.7,10
"4223","2015","12","23","22",0,10,18.3,11
"4224","2015","12","23","23",0,10,18.3,7
"4225","2015","12","24","0",6,2.75,15,10.5
"4226","2015","12","24","1",2,7,14.7,7.5
"4227","2015","12","24","2",4,8,14.4,7
"4228","2015","12","24","3",4,7,14.4,7
"4229","2015","12","24","4",3,8.25,14.55,8.5
"4230","2015","12","24","5",4,10,14.4,13
"4231","2015","12","24","6",0,10,13.9,11
"4232","2015","12","24","7",0,10,13.9,8
"4233","2015","12","24","8",0,10,13.9,8
"4234","2015","12","24","9",0,10,15,14
"4235","2015","12","24","10",0,10,15.45,13.25
"4236","2015","12","24","11",0,10,15.85,16
"4237","2015","12","24","12",0,10,17.2,8
"4238","2015","12","24","13",0,10,17.8,13
"4239","2015","12","24","14",0,10,17.8,10
"4240","2015","12","24","15",0,10,17.8,8
"4241","2015","12","24","16",0,10,16.7,5
"4242","2015","12","24","17",0,10,16.7,0
"4243","2015","12","24","18",0,10,15.6,3
"4244","2015","12","24","19",0,10,15.6,3
"4245","2015","12","24","20",0,10,13.3,0
"4246","2015","12","24","21",0,10,12.8,5
"4247","2015","12","24","22",0,10,10,7
"4248","2015","12","24","23",0,10,10.6,9
"4249","2015","12","25","0",0,10,10,9
"4250","2015","12","25","1",0,10,10.6,8
"4251","2015","12","25","2",0,10,11.7,8
"4252","2015","12","25","3",0,10,11.7,9
"4253","2015","12","25","4",0,10,12.2,11
"4254","2015","12","25","5",0,10,12.2,9
"4255","2015","12","25","6",0,10,12.8,8
"4256","2015","12","25","7",0,10,13.3,9
"4257","2015","12","25","8",0,8,11.7,0
"4258","2015","12","25","9",0,10,13.3,5
"4259","2015","12","25","10",0,10,14.4,0
"4260","2015","12","25","11",0,10,16.7,0
"4261","2015","12","25","12",0,10,16.7,8
"4262","2015","12","25","13",4,8,14.4,6
"4263","2015","12","25","14",4,4,14.4,7
"4264","2015","12","25","15",0.5,5.875,14.15,3.25
"4265","2015","12","25","16",0,9,13.9,3
"4266","2015","12","25","17",0,10,13.3,8
"4267","2015","12","25","18",0,10,12.2,6
"4268","2015","12","25","19",0,10,11.7,9
"4269","2015","12","25","20",0,10,11.1,7
"4270","2015","12","25","21",0,10,10.6,9
"4271","2015","12","25","22",0,10,10,9
"4272","2015","12","25","23",0,10,10,8.666666667
"4273","2015","12","26","0",0,10,9.4,9
"4274","2015","12","26","1",0,10,9.266666667,7
"4275","2015","12","26","2",0,10,9.4,7
"4276","2015","12","26","3",0,10,9.4,6
"4277","2015","12","26","4",0,10,8.95,5.5
"4278","2015","12","26","5",0,10,9.4,8
"4279","2015","12","26","6",0,10,9.4,7
"4280","2015","12","26","7",0,10,9.4,8
"4281","2015","12","26","8",0,10,9.4,5
"4282","2015","12","26","9",0,10,10.6,6
"4283","2015","12","26","10",0,10,11.1,8
"4284","2015","12","26","11",0,10,12.8,9
"4285","2015","12","26","12",0,10,13.3,10
"4286","2015","12","26","13",0,10,14.4,7
"4287","2015","12","26","14",0,10,14.4,7
"4288","2015","12","26","15",0,10,13.95,7.5
"4289","2015","12","26","16",0,10,13.3,8
"4290","2015","12","26","17",4.333333333,5.666666667,12.96666667,8.666666667
"4291","2015","12","26","18",4.333333333,5,12.2,9.666666667
"4292","2015","12","26","19",4,6,11.7,12.66666667
"4293","2015","12","26","20",4,8,11.95,13.5
"4294","2015","12","26","21",4,6,12.15,8.75
"4295","2015","12","26","22",2,8,12.2,8
"4296","2015","12","26","23",0,10,12.8,7
"4297","2015","12","27","0",0,10,13.3,8
"4298","2015","12","27","1",0,10,14.4,9
"4299","2015","12","27","2",0,10,15.6,11
"4300","2015","12","27","3",0,10,16.1,11
"4301","2015","12","27","4",0,10,16.7,11
"4302","2015","12","27","5",0,10,17.2,11
"4303","2015","12","27","6",4,10,17.8,13
"4304","2015","12","27","7",4,5,18.3,15
"4305","2015","12","27","8",0,10,18.9,16
"4306","2015","12","27","9",0,10,20,16
"4307","2015","12","27","10",0,10,20.6,21
"4308","2015","12","27","11",4.333333333,3,16.26666667,15.66666667
"4309","2015","12","27","12",2,8.25,15.3,9.25
"4310","2015","12","27","13",4.4,4.05,14.1,10.6
"4311","2015","12","27","14",4,6,11.1,17.5
"4312","2015","12","27","15",4,9,8.3,16
"4313","2015","12","27","16",4,5.666666667,7.433333333,15.33333333
"4314","2015","12","27","17",4,9.333333333,6.3,12.66666667
"4315","2015","12","27","18",2,10,6.1,10.5
"4316","2015","12","27","19",4,10,5,10
"4317","2015","12","27","20",0,10,5,11
"4318","2015","12","27","21",1.333333333,10,4.266666667,10
"4319","2015","12","27","22",0,10,3.9,11
"4320","2015","12","27","23",0,10,3.7,8.333333333
"4321","2015","12","28","0",0,10,2.8,8
"4322","2015","12","28","1",0,10,2.8,10
"4323","2015","12","28","2",0,10,2.8,9.5
"4324","2015","12","28","3",0,10,2.8,6
"4325","2015","12","28","4",0,10,2.2,8
"4326","2015","12","28","5",0,10,2.2,10.5
"4327","2015","12","28","6",0,10,2.2,6
"4328","2015","12","28","7",0,10,2.2,6
"4329","2015","12","28","8",0,10,2.2,9
"4330","2015","12","28","9",0,10,2.2,8
"4331","2015","12","28","10",0,10,2.8,11
"4332","2015","12","28","11",0,10,3.3,9
"4333","2015","12","28","12",4,10,3.3,10
"4334","2015","12","28","13",0,9,3.3,11
"4335","2015","12","28","14",0,10,3.9,17
"4336","2015","12","28","15",0,10,5,14
"4337","2015","12","28","16",4,10,3.9,14
"4338","2015","12","28","17",0,10,4.4,15
"4339","2015","12","28","18",0,10,5,16
"4340","2015","12","28","19",0,10,5.6,20
"4341","2015","12","28","20",0,10,6.1,23
"4342","2015","12","28","21",4,7,5,16
"4343","2015","12","28","22",4,10,5.6,22
"4344","2015","12","28","23",4,10,5.933333333,21.66666667
"4345","2015","12","29","0",0,10,7.2,22
"4346","2015","12","29","1",0,10,7.8,20
"4347","2015","12","29","2",0,10,8.9,11
"4348","2015","12","29","3",0,10,9.4,24
"4349","2015","12","29","4",0,10,10,17
"4350","2015","12","29","5",0,10,9.4,7
"4351","2015","12","29","6",0,10,9.4,9
"4352","2015","12","29","7",0,10,10,7.5
"4353","2015","12","29","8",0,10,10,7
"4354","2015","12","29","9",0,10,10.4,6.666666667
"4355","2015","12","29","10",0,10,12.2,6
"4356","2015","12","29","11",0,10,12.8,18
"4357","2015","12","29","12",0,10,12.8,14
"4358","2015","12","29","13",0,10,11.1,11
"4359","2015","12","29","14",0,10,10.6,11
"4360","2015","12","29","15",0,10,10,8
"4361","2015","12","29","16",0,10,9.4,14
"4362","2015","12","29","17",0,10,9.4,9.333333333
"4363","2015","12","29","18",0,10,9.15,11
"4364","2015","12","29","19",0,10,8.9,8
"4365","2015","12","29","20",0,10,8.925,8.5
"4366","2015","12","29","21",0,10,8.2,8.666666667
"4367","2015","12","29","22",0,10,7.8,8
"4368","2015","12","29","23",0,10,7.2,9
"4369","2015","12","30","0",0,10,6.7,8
"4370","2015","12","30","1",0,10,6.7,0
"4371","2015","12","30","2",0,10,6.7,6
"4372","2015","12","30","3",0,10,6.1,5
"4373","2015","12","30","4",0,10,6.1,6
"4374","2015","12","30","5",0,10,5.733333333,2
"4375","2015","12","30","6",0,10,5.6,0
"4376","2015","12","30","7",0,10,5.6,3
